Attacked value, Timestamp,,,,,,healthy value
73.02615, 30/6/2015 3:49:44 PM,,,,,,77.31992
73.02615, 30/6/2015 3:49:45 PM,,,,,,77.31992
73.02615, 30/6/2015 3:49:46 PM,,,,,,77.31992
73.02615, 30/6/2015 3:49:47 PM,,,,,,77.31992
73.02615, 30/6/2015 3:49:48 PM,,,,,,77.31992
73.02615, 30/6/2015 3:49:49 PM,,,,,,77.31992
73.02615, 30/6/2015 3:49:50 PM,,,,,,77.31992
73.02615, 30/6/2015 3:49:51 PM,,,,,,77.31992
73.02615, 30/6/2015 3:49:52 PM,,,,,,77.31992
73.02615, 30/6/2015 3:49:53 PM,,,,,,77.15971
73.02615, 30/6/2015 3:49:54 PM,,,,,,77.15971
73.02615, 30/6/2015 3:49:55 PM,,,,,,77.15971
72.96206, 30/6/2015 3:49:56 PM,,,,,,77.57626
72.96206, 30/6/2015 3:49:57 PM,,,,,,77.64035
72.96206, 30/6/2015 3:49:58 PM,,,,,,78.24917
72.96206, 30/6/2015 3:49:59 PM,,,,,,78.24917
72.96206, 30/6/2015 3:50:00 PM,,,,,,78.5696
72.96206, 30/6/2015 3:50:01 PM,,,,,,78.66573
72.96206, 30/6/2015 3:50:02 PM,,,,,,78.66573
72.96206, 30/6/2015 3:50:03 PM,,,,,,79.05025
72.96206, 30/6/2015 3:50:04 PM,,,,,,79.05025
72.96206, 30/6/2015 3:50:05 PM,,,,,,79.05025
72.96206, 30/6/2015 3:50:06 PM,,,,,,79.05025
72.96206, 30/6/2015 3:50:07 PM,,,,,,78.53755
72.96206, 30/6/2015 3:50:08 PM,,,,,,78.3453
72.96206, 30/6/2015 3:50:09 PM,,,,,,78.08895
72.96206, 30/6/2015 3:50:10 PM,,,,,,78.02486
72.96206, 30/6/2015 3:50:11 PM,,,,,,77.64035
72.96206, 30/6/2015 3:50:12 PM,,,,,,77.384
72.96206, 30/6/2015 3:50:13 PM,,,,,,76.83927
72.96206, 30/6/2015 3:50:14 PM,,,,,,76.67905
72.96206, 30/6/2015 3:50:15 PM,,,,,,76.03819
72.96206, 30/6/2015 3:50:16 PM,,,,,,76.00615
72.96206, 30/6/2015 3:50:17 PM,,,,,,76.00615
72.96206, 30/6/2015 3:50:18 PM,,,,,,76.00615
72.96206, 30/6/2015 3:50:19 PM,,,,,,76.00615
72.96206, 30/6/2015 3:50:20 PM,,,,,,76.00615
72.96206, 30/6/2015 3:50:21 PM,,,,,,76.00615
72.96206, 30/6/2015 3:50:22 PM,,,,,,76.00615
72.96206, 30/6/2015 3:50:23 PM,,,,,,76.00615
72.96206, 30/6/2015 3:50:24 PM,,,,,,76.32658
72.96206, 30/6/2015 3:50:25 PM,,,,,,76.32658
72.96206, 30/6/2015 3:50:26 PM,,,,,,76.32658
72.96206, 30/6/2015 3:50:27 PM,,,,,,76.32658
72.96206, 30/6/2015 3:50:28 PM,,,,,,76.32658
72.96206, 30/6/2015 3:50:29 PM,,,,,,76.13432
72.96206, 30/6/2015 3:50:30 PM,,,,,,76.13432
72.96206, 30/6/2015 3:50:31 PM,,,,,,76.13432
72.96206, 30/6/2015 3:50:32 PM,,,,,,76.13432
72.96206, 30/6/2015 3:50:33 PM,,,,,,76.35863
72.96206, 30/6/2015 3:50:34 PM,,,,,,76.51884
72.96206, 30/6/2015 3:50:35 PM,,,,,,76.51884
72.96206, 30/6/2015 3:50:36 PM,,,,,,76.51884
72.96206, 30/6/2015 3:50:37 PM,,,,,,76.61497
72.96206, 30/6/2015 3:50:38 PM,,,,,,76.80723
72.96206, 30/6/2015 3:50:39 PM,,,,,,76.80723
72.96206, 30/6/2015 3:50:40 PM,,,,,,76.4868
72.96206, 30/6/2015 3:50:41 PM,,,,,,76.16637
72.96206, 30/6/2015 3:50:42 PM,,,,,,76.16637
72.96206, 30/6/2015 3:50:43 PM,,,,,,75.94206
72.96206, 30/6/2015 3:50:44 PM,,,,,,75.62164
72.96206, 30/6/2015 3:50:45 PM,,,,,,75.33324
72.96206, 30/6/2015 3:50:46 PM,,,,,,75.33324
72.96206, 30/6/2015 3:50:47 PM,,,,,,75.14099
72.96206, 30/6/2015 3:50:48 PM,,,,,,75.14099
72.96206, 30/6/2015 3:50:49 PM,,,,,,75.14099
72.96206, 30/6/2015 3:50:50 PM,,,,,,75.14099
72.96206, 30/6/2015 3:50:51 PM,,,,,,75.01282
72.96206, 30/6/2015 3:50:52 PM,,,,,,75.01282
72.96206, 30/6/2015 3:50:53 PM,,,,,,75.01282
72.96206, 30/6/2015 3:50:54 PM,,,,,,75.01282
72.96206, 30/6/2015 3:50:55 PM,,,,,,75.36529
72.96206, 30/6/2015 3:50:56 PM,,,,,,75.36529
72.96206, 30/6/2015 3:50:57 PM,,,,,,75.36529
72.96206, 30/6/2015 3:50:58 PM,,,,,,75.36529
72.96206, 30/6/2015 3:50:59 PM,,,,,,75.36529
72.96206, 30/6/2015 3:51:00 PM,,,,,,75.36529
72.96206, 30/6/2015 3:51:01 PM,,,,,,75.36529
72.96206, 30/6/2015 3:51:02 PM,,,,,,75.68572
72.96206, 30/6/2015 3:51:03 PM,,,,,,75.68572
72.96206, 30/6/2015 3:51:04 PM,,,,,,75.84594
72.96206, 30/6/2015 3:51:05 PM,,,,,,75.84594
72.96206, 30/6/2015 3:51:06 PM,,,,,,75.97411
72.96206, 30/6/2015 3:51:07 PM,,,,,,75.97411
72.96206, 30/6/2015 3:51:08 PM,,,,,,76.19841
72.96206, 30/6/2015 3:51:09 PM,,,,,,76.19841
72.96206, 30/6/2015 3:51:10 PM,,,,,,76.19841
72.96206, 30/6/2015 3:51:11 PM,,,,,,76.35863
72.96206, 30/6/2015 3:51:12 PM,,,,,,76.35863
72.96206, 30/6/2015 3:51:13 PM,,,,,,76.61497
72.96206, 30/6/2015 3:51:14 PM,,,,,,76.61497
72.96206, 30/6/2015 3:51:15 PM,,,,,,76.61497
72.96206, 30/6/2015 3:51:16 PM,,,,,,76.61497
72.96206, 30/6/2015 3:51:17 PM,,,,,,76.61497
72.96206, 30/6/2015 3:51:18 PM,,,,,,76.61497
72.96206, 30/6/2015 3:51:19 PM,,,,,,76.61497
72.96206, 30/6/2015 3:51:20 PM,,,,,,76.61497
72.96206, 30/6/2015 3:51:21 PM,,,,,,76.61497
72.96206, 30/6/2015 3:51:22 PM,,,,,,76.61497
72.96206, 30/6/2015 3:51:23 PM,,,,,,76.61497
72.96206, 30/6/2015 3:51:24 PM,,,,,,76.35863
72.80185, 30/6/2015 3:51:25 PM,,,,,,76.35863
72.80185, 30/6/2015 3:51:26 PM,,,,,,76.35863
72.80185, 30/6/2015 3:51:27 PM,,,,,,76.35863
72.83389, 30/6/2015 3:51:28 PM,,,,,,76.35863
73.09023, 30/6/2015 3:51:29 PM,,,,,,76.35863
73.09023, 30/6/2015 3:51:30 PM,,,,,,76.35863
73.09023, 30/6/2015 3:51:31 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:32 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:33 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:34 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:35 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:36 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:37 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:38 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:39 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:40 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:41 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:42 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:43 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:44 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:45 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:46 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:47 PM,,,,,,76.19841
73.09023, 30/6/2015 3:51:48 PM,,,,,,76.19841
72.9941, 30/6/2015 3:51:49 PM,,,,,,76.19841
72.9941, 30/6/2015 3:51:50 PM,,,,,,76.19841
72.9941, 30/6/2015 3:51:51 PM,,,,,,76.19841
72.9941, 30/6/2015 3:51:52 PM,,,,,,76.19841
72.9941, 30/6/2015 3:51:53 PM,,,,,,76.19841
72.9941, 30/6/2015 3:51:54 PM,,,,,,76.19841
72.9941, 30/6/2015 3:51:55 PM,,,,,,76.19841
72.9941, 30/6/2015 3:51:56 PM,,,,,,76.19841
72.9941, 30/6/2015 3:51:57 PM,,,,,,76.13432
72.9941, 30/6/2015 3:51:58 PM,,,,,,76.13432
72.9941, 30/6/2015 3:51:59 PM,,,,,,76.13432
72.9941, 30/6/2015 3:52:00 PM,,,,,,76.13432
72.9941, 30/6/2015 3:52:01 PM,,,,,,76.13432
72.9941, 30/6/2015 3:52:02 PM,,,,,,76.03819
72.9941, 30/6/2015 3:52:03 PM,,,,,,76.03819
72.9941, 30/6/2015 3:52:04 PM,,,,,,76.03819
72.9941, 30/6/2015 3:52:05 PM,,,,,,76.03819
72.9941, 30/6/2015 3:52:06 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:07 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:08 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:09 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:10 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:11 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:12 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:13 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:14 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:15 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:16 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:17 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:18 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:19 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:20 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:21 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:22 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:23 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:24 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:25 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:26 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:27 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:28 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:29 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:30 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:31 PM,,,,,,75.84594
73.02615, 30/6/2015 3:52:32 PM,,,,,,75.84594
73.02615, 30/6/2015 3:52:33 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:34 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:35 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:36 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:37 PM,,,,,,76.03819
73.02615, 30/6/2015 3:52:38 PM,,,,,,75.87798
73.02615, 30/6/2015 3:52:39 PM,,,,,,75.87798
73.02615, 30/6/2015 3:52:40 PM,,,,,,75.87798
73.02615, 30/6/2015 3:52:41 PM,,,,,,75.87798
73.02615, 30/6/2015 3:52:42 PM,,,,,,75.87798
73.02615, 30/6/2015 3:52:43 PM,,,,,,75.87798
73.02615, 30/6/2015 3:52:44 PM,,,,,,75.87798
73.02615, 30/6/2015 3:52:45 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:46 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:47 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:48 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:49 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:50 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:51 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:52 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:53 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:54 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:55 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:56 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:57 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:58 PM,,,,,,76.00615
73.02615, 30/6/2015 3:52:59 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:00 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:01 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:02 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:03 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:04 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:05 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:06 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:07 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:08 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:09 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:10 PM,,,,,,76.00615
73.02615, 30/6/2015 3:53:11 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:12 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:13 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:14 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:15 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:16 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:17 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:18 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:19 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:20 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:21 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:22 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:23 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:24 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:25 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:26 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:27 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:28 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:29 PM,,,,,,76.13432
73.02615, 30/6/2015 3:53:30 PM,,,,,,76.35863
73.02615, 30/6/2015 3:53:31 PM,,,,,,76.35863
73.02615, 30/6/2015 3:53:32 PM,,,,,,75.97411
73.02615, 30/6/2015 3:53:33 PM,,,,,,75.97411
73.02615, 30/6/2015 3:53:34 PM,,,,,,75.97411
73.02615, 30/6/2015 3:53:35 PM,,,,,,76.16637
73.02615, 30/6/2015 3:53:36 PM,,,,,,76.16637
73.02615, 30/6/2015 3:53:37 PM,,,,,,76.16637
73.02615, 30/6/2015 3:53:38 PM,,,,,,76.16637
73.02615, 30/6/2015 3:53:39 PM,,,,,,76.16637
73.02615, 30/6/2015 3:53:40 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:41 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:42 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:43 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:44 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:45 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:46 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:47 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:48 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:49 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:50 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:51 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:52 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:53 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:54 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:55 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:56 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:57 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:58 PM,,,,,,76.32658
73.02615, 30/6/2015 3:53:59 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:00 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:01 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:02 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:03 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:04 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:05 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:06 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:07 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:08 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:09 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:10 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:11 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:12 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:13 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:14 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:15 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:16 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:17 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:18 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:19 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:20 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:21 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:22 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:23 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:24 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:25 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:26 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:27 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:28 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:29 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:30 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:31 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:32 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:33 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:34 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:35 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:36 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:37 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:38 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:39 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:40 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:41 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:42 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:37 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:38 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:39 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:40 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:41 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:42 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:37 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:38 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:39 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:40 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:41 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:42 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:37 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:38 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:39 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:40 PM,,,,,,76.32658
73.02615, 30/6/2015 3:54:41 PM,,,,,,76.32658
